Н-4707;r14412562;Красны Пахар – Хрушчоўка;Красный Пахарь – Хрущёвка;
Н-4708;r14412786;Антонаўка – Новаміхайлаўка;Антоновка – Новомихайловка;
Н-4709;r14412853;Радуга – Новы Мір;Радуга – Новый Мир;
Н-4710;r14412503;Залаты Рог – Пабеда;Золотой Рог – Победа;
Н-4711;;;Рудня Споницкая – Тарасовка;'relation' адсутнічае
Н-4721;r14412901;Касцюковічы – Слабада – Буда Казіміраўская;Костюковичи – Слобода – Буда Казимировская;
Н-4722;r14412845;Слабада – Вялікія Зімовішчы – Каменка – Гостаў;Слобода – Большие Зимовищи – Каменка – Гостов;
Н-4723;r14412597;Рудня – Гостаў – Мялешкавічы;Рудня – Гостов – Мелешковичи;
Н-4724;r14412884;Балажэвічы – Асавец – Скалодзін;Балажевичи – Осовец – Сколодин;
Н-4725;r14412894;Белая – Жахавічы;Белая – Жаховичи;
Н-4726;r14412723;Асавец – Крушнікі;Осовец – Крушники;
Н-4727;r14412893;Лешня – Скрыгалаў;Лешня – Скрыгалов;
Н-4728;r14412740;Шастовічы – Асавец;Шестовичи – Осовец;
Н-4729;r14412596;Белая – Надаткі;Белая – Надатки;
Н-4730;r14412595;Махнавічы – Забалацце;Махновичи – Заболотье;
Н-4731;r14412681;Маісееўка – Хамічкі;Моисеевка – Хомички;
Н-4732;r14412915;Гурыны – Бібікі;Гурины – Бибики;
Н-4733;r14412719;Прудок – Барыскавічы;Прудок – Борисковичи;
Н-4734;r14412722;Асавецкая Буда – Лешня;Осовецкая Буда – Лешня;
Н-4735;r14412916;Новая Ніва – Стрэльск;Новая Нива – Стрельск;
Н-4736;r14412844;Прудок – Загорыны;Прудок – Загорины;
Н-4737;r14412502;Скрыгалаў – Рудня;Скрыгалов – Рудня;
Н-4738;r14412698;Бабраняты – Булаўкі;Бобренята – Булавки;
Н-4739;r14412834;Мазыр – Петрыкаў;Мозырь – Петриков;
Н-4740;r14412594;Забалацце – Заводны Востраў;Заболотье – Заводный Остров;
Н-4741;r14412593;Скалодзін – Зімовая Буда – Крушнікі;Сколодин – Зимовая Буда – Крушники;
Н-4742;r14412846;Дразды – Лучажэвічы – Мерабель;Дрозды – Лучежевичи – Мерабель;
Н-4743;;;Крушники – Камень;'relation' адсутнічае
Н-4744;r14412724;Крушнікі – Турбінка;Крушники – Турбинка;
Н-4745;r14412592;Махнавічы – Зялёны Мох;Махновичи – Зеленый Мох;
Н-4746;r14412843;Крынічны – Нагорныя – Навікі;Криничный – Нагорные – Новики;
Н-4747;r14412590;Акулінка – Молажава;Акулинка – Моложево;
Н-4748;;;железнодорожная станция Мозырь – Лучежевичи;'relation' адсутнічае
Н-4749;r14412591;Барыскавічы – Козенкі;Борисковичи – Козенки;
Н-4750;r14412649;Глініца – Крынічная Града;Глиница – Криничная Гряда;
Н-4751;r14412900;Васькаўка – Каменка;Васьковка – Каменка;
Н-4771;r14412822;Нароўля – Канатоп;Наровля – Конотоп;
Н-4772;r14412519;Нароўля – скасаваная вёска Смалегаўская Рудня;Наровля – упраздненная деревня Смолеговская Рудня;
Н-4773;r14412679;Кіраў – Дзяржынск – Бук;Киров – Дзержинск – Бук;
Н-4774;r14412914;Дзямідаў – Грушаўка;Демидов – Грушевка;
Н-4775;r14412500;Буда Галоўчыцкая – Дзямідаў – Гажын;Буда Головчицкая – Демидов – Гажин;
Н-4776;r14412677;Дзямідаў – Мальцы – Лубень – да аўтамабільнай дарогі Р-37 Міхалкі – Нароўля – мяжа Украіны (Аляксандраўка);Демидов – Мальцы – Лубень – до автомобильной дороги Р-37 Михалки – Наровля – граница Украины (Александровка);
Н-4777;r14412479;Дзяржынск – Маскалёўка;Дзержинск – Москалёвка;
Н-4778;r14412509;Галоўчыцы – Красны Востраў – Будкі – Пабеда;Головчицы – Красный Остров – Будки – Победа;
Н-4779;r14412906;Дзямідаў – Лубень;Демидов – Лубень;
Н-4780;r14412576;Заракітнае – Гута;Заракитное – Гута;
Н-4781;r14412508;Вербавічы – Канатоп;Вербовичи – Конотоп;
Н-4782;r14412490;Буда Галоўчыцкая – Чырвоны Прамень;Буда Головчицкая – Красный Луч;
Н-4783;r14412913;Галоўчыцы – Смалегаў;Головчицы – Смолегов;
Н-4784;;;Антонов – Скомороще – Грушевка;'relation' адсутнічае
Н-4785;r14412912;Дзяржынск – Нічыпараўка;Дзержинск – Ничипоровка;
Н-4786;;;Красный Остров – Чехи;'relation' адсутнічае
Н-4801;r14412964;Карма – Струкачоў – Зялёная Паляна;Корма – Струкачёв – Зеленая Поляна;
Н-4802;r14412687;Новыя Журавічы – Карма;Новые Журавичи – Корма;
Н-4803;r14412705;Карма – Кляпінская Буда;Корма – Кляпинская Буда;
Н-4804;r14412808;Струкачоў – Дубавіца – Норкаўшчына – Струкачоў;Струкачёв – Дубовица – Норковщина – Струкачёв;
Н-4805;r1764183;Ліцвінавічы – Зяткавічы – Акцяброва;Литвиновичи – Зятковичи – Октябрёво;
Н-4806;r14412813;Ліцвінавічы – Рудня;Литвиновичи – Рудня;
Н-4807;r14412800;Барсукі – Навасёлкі – Тарахаўка;Барсуки – Новосёлки – Тараховка;
Н-4808;r14412609;Енцы – Лужок – Матораўка;Енцы – Лужок – Моторовка;
Н-4809;r14412827;Карма – Сямёнаўка;Корма – Семёновка;
Н-4810;r14412610;Хізаў – Бераставец;Хизов – Берестовец;
Н-4811;r14412965;Стараград – Багданавічы;Староград – Богдановичи;
Н-4812;r14412611;Акцяброва – Косель;Октябрёво – Косель;
Н-4813;r14412798;Каменка – Бярозаўка – Вашчанкі;Каменка – Берёзовка – Вощанки;
Н-4815;r14412812;Студзянец – Хляўно;Студенец – Хлевно;
Н-4816;r14412811;Вашчанкі – Дубравіна;Вощанки – Дубравино;
Н-4817;r14412470;Стараград – Задуб'е;Староград – Задубье;
Н-4818;r14412471;Стараград – Пасека-Слабодка – Пятравічы;Староград – Пасека-Слободка – Петравичи;
Н-4819;r14412826;Карма – Паштовая Глінка – мяжа Магілёўскай вобласці;Корма – Почтовая Глинка – граница Могилёвской области;'name:ru' не супадае з назвай у Законе
Н-4820;r14412606;Бор – Пакроўскі;Бор – Покровский;
Н-4821;r14412807;Іванаўка – Скартынь;Ивановка – Скартынь;
Н-4822;r14412507;Лужок – Жабін;Лужок – Жабин;
Н-4823;r14412612;Гарадок – Шэрахаўская Буда;Городок – Шереховская Буда;
Н-4824;r14412803;Высокая – Добрыч;Высокая – Добрич;
Н-4825;r14412718;Валынцы – Корсунь;Волынцы – Корсунь;
Н-4826;r14412605;Расохі – Скартынь;Расохи – Скартынь;
Н-4827;r14412805;Сапажкі – Добрыч;Сапожки – Добрич;
Н-4828;r14412608;Ворнаўка – Іванаўка;Ворновка – Ивановка;
Н-4829;r14412607;Высокая – Ворнаўка;Высокая – Ворновка;
Н-4940;r14412573;Ліпнякі – Тучкі;Липняки – Тучки;
Н-4941;r14412867;Лоеў – Новая Баршчоўка;Лоев – Новая Борщёвка;
Н-4942;r14412727;Іванькаў – Буда Петрыцкая;Иваньков – Буда Петрицкая;
Н-4943;r14412954;Дзімамеркі – Грохаў;Димамерки – Грохов;
Н-4944;r14412955;Вулкан – Рудня Бурыцкая – скасаваная вёска Вышкаў;Вулкан – Рудня Бурицкая – упраздненная деревня Вышков;
Н-4945;r14412863;Пабядзіцель – Васход – Ліпнякі;Победитель – Восход – Липняки;
Н-4946;r14412860;Казярогі – Уборак;Козероги – Уборок;
Н-4947;r14412572;Цясны – Дзяражычы;Тесны – Деражичи;
Н-4948;r14412571;Бывалькі – Сяўкі – Глушэц;Бывальки – Севки – Глушец;
Н-4949;r14412574;Ручаёўка – Новая Баршчоўка;Ручаевка – Новая Борщёвка;
Н-4950;r14412815;Гарадок – Трасцянец – Будзішча;Городок – Тростенец – Будище;
Н-4951;r14412862;Малінаўка – Уборак – Валкашанка;Малиновка – Уборок – Волкошанка;
Н-4952;r14412866;Каўпень – Пустая Града;Колпень – Пустая Гряда;
Н-4953;r14412959;Сяўкі – Майск;Севки – Майск;
Н-4954;r14412570;Холмеч – Чаплін – Страдубка;Холмеч – Чаплин – Страдубка;
Н-4955;r14412729;Дзімамеркі – Новая Алешкаўка;Димамерки – Новая Олешковка;
Н-4956;r14412569;Вулкан – Удалёўка;Вулкан – Удалевка;
Н-4957;r14412575;Новая Баршчоўка – Бодры;Новая Борщёвка – Бодрый;
Н-4958;r14412599;Рудня Каменева – Первамайск – Кашовае – Падрачыцкае;Рудня Каменева – Первомайск – Кошовое – Подречицкое;
Н-4959;;;Асфальтобетонный завод Речицкого ДРСУ № 114 КПРСУП «Гомельоблдорстрой» – пристань Красная Гора;'relation' адсутнічае
Н-5001;r14412937;Светлагорск – Якімава Слабада – Селішчы;Светлогорск – Якимова Слобода – Селищи;
Н-5002;r14412761;Міхайлаўка – Краснаўка – Малімоны – Коўчыцы 1 – Язвінцы;Михайловка – Красновка – Малимоны – Ковчицы 1 – Язвинцы;
Н-5003;r14412759;Стужкі – Здудзічы – Судавіца;Стужки – Здудичи – Судовица;
Н-5005;r14412918;Вярхлессе – Коўчыцы 2;Верхлесье – Ковчицы 2;
Н-5006;r14412568;Баравікі – Яланы – Хутар – Чкалава;Боровики – Еланы – Хутор – Чкалово;
Н-5007;;;Просвет – Горки – Корени – граница Калинковичского района;'relation' адсутнічае
Н-5008;r14412835;Славань – Асташкавічы – Карпавічы;Славань – Осташковичи – Карповичи;
Н-5009;r14412689;Пажыхар – Славань – Горкі;Пожихарь – Славань – Горки;
Н-5010;r14412848;Славань – Сасновы Бор;Славань – Сосновый Бор;
Н-5011;r1756534;Светлагорск – Сасновы Бор – Палессе;Светлогорск – Сосновый Бор – Полесье;
Н-5012;r14412922;Ракшын – Міхайлаўка – Раковічы – Лядцы;Ракшин – Михайловка – Раковичи – Лядцы;
Н-5013;r14412921;Чыркавічы – Вялікі Бор – Дуброва;Чирковичи – Великий Бор – Дуброва;
Н-5014;r14412926;Светлагорск – Мядкоў;Светлогорск – Медков;
Н-5015;;;Высокий Полк – Паричи – Кастрычник;'relation' адсутнічае
Н-5016;r14412730;Баравікі – Самараж;Боровики – Самораж;
Н-5019;r14412925;Печышчы – Медзведаў – Асопнае – станцыя Жэрдзь;Печищи – Медведов – Осопное – станция Жердь;
Н-5020;r14412680;Кнышэвічы – Гамза;Кнышевичи – Гамза;
Н-5021;r14412665;Печышчы – Расава;Печищи – Расова;
Н-5022;r8898120;Васілёўка – Каралёва Слабада 2 да аўтамабільнай дарогі Р-31 Бабруйск (ад аўтамабільнай дарогі М-5/Е 271) – Мазыр – мяжа Украіны (Новая Рудня);Василевка – Королева Слобода-2 до автомобильной дороги Р-31 Бобруйск (от автомобильной дороги М-5/Е 271) – Мозырь – граница Украины (Новая Рудня);
Н-5023;r14412556;Малімоны – Тумараўка – Завічча;Малимоны – Тумаровка – Завичье;
Н-5024;r14412557;Коўчыцы 2 – Крукі;Ковчицы-2 – Круки;
Н-5025;r14412523;Мікалаеўка – Чэрнін – Гамза;Николаевка – Чернин – Гамза;
Н-5026;r14412664;Уюнішчы – Мыслаў Рог;Вьюнищи – Мыслов Рог;
Н-5028;r14412777;Высокі Барок – Карпавічы – Астанкавічы;Высокий Борок – Карповичи – Останковичи;
Н-5029;r14412558;Чкалава – мяжа Рэчыцкага раёна;Чкалово – граница Речицкого района;
Н-5030;r8898094;Палессе – мяжа Акцябрскага раёна;Полесье – граница Октябрьского района;
Н-5031;r14412587;Коўчыцы 2 – Забалацце – Коўчыцы 1;Ковчицы-2 – Заболотье – Ковчицы-1;
Н-5032;r8898077;Прудок – Ельнічкі;Прудок – Ельнички;
Н-5033;r14412762;Абыход рабочага пасёлка Сасновы Бор (ад аўтамабільнай дарогі Н-5011 Светлагорск – Сасновы Бор – Палессе да аўтамабільнай дарогі Н-5010 Славань – Сасновы Бор);Обход рабочего посёлка Сосновый Бор (от автомобильной дороги Н-5011 Светлогорск – Сосновый Бор – Полесье до автомобильной дороги Н-5010 Славань – Сосновый Бор);
Н-5034;r14412864;Мольча – Астроўчыцы;Мольча – Островчицы;
Н-5035;r8898696;Асташкавічы – мяжа Калінкавічскага раёна;Осташковичи – граница Калинковичского района;
Н-5036;r14412758;Вялікі Бор – Язвін;Великий Бор – Язвин;
Н-5037;;;Обход деревни Корени (от автомобильной дороги Н-5007 Просвет – Горки – Корени – граница Калинковичского района, км 12 до автомобильной дороги Н-5007 Просвет – Горки – Корени – граница Калинковичского района, км 14,5);'relation' адсутнічае
Н-5038;;;Светлогорск – асфальтобетонный завод Светлогорского ДРСУ № 207 КПРСУП «Гомельоблдорстрой»;'relation' адсутнічае
Н-6000;r2946740;Індура – Глебавічы – Лішкі;Индура – Глебовичи – Лишки;
Н-6001;r2666161;Шчучын – Дэмбрава – Скідзель;Щучин – Демброво – Скидель;
Н-6002;r2666162;Шчучын – Каменка – Скідзель;Щучин – Каменка – Скидель;
Н-6003;r4207238;Крамяніца – Ваўкавыск;Кремяница – Волковыск;
Н-6004;r2722793;Мыто – Ваверка – Васілішкі;Мыто – Ваверка – Василишки;
Н-6005;r4207237;Карэлічы – Валеўка – Наваельня;Кореличи – Валевка – Новоельня;
Н-6006;r4207239;Навагрудак – Боцкавічы – санаторый "Радон";Новогрудок – Боцковичи – санаторий "Радон";'name:ru' не супадае з назвай у Законе
Н-6007;r4207236;Іўе – Суботнікі – Жамыслаўль – Трабы;Ивье – Субботники – Жемыславль – Трабы;
Н-6008;r2722791;Ваверка – Забалаць;Ваверка – Заболоть;
Н-6009;r158241;Варняны – Рымдзюны – Жодзішкі;Ворняны – Рымдюны – Жодишки;
Н-6010;r4207240;Рымдзюны – Солы;Рымдюны – Солы;
Н-6011;r4207241;Цецяроўка – Пагранічны – Ражкі 1;Тетеревка – Пограничный – Рожки 1;
Н-6012;r2697461;Лунна – Гудзевічы – Вялікія Эйсманты – Алекшыцы;Лунно – Гудевичи – Большие Эйсмонты – Олекшицы;
Н-6013;r4148252;Субачы – Шылавічы – Сямёнава – Вялікая Бераставіца;Субочи – Шиловичи – Семеново – Большая Берестовица;
Н-6014;r2667903;Беліца – Пескаўцы – Дубрава – Жалудок;Белица – Песковцы – Дуброво – Желудок;
Н-6015;r1619347;Наваельня – Казлоўшчына – Дзераўная праз Дварэц;Новоельня – Козловщина – Деревная через Дворец;
Н-6016;r2690409;Падароск – Поразава;Подороск – Порозово;
Н-6017;r2692253;Ваўкавыск – Малая Лапеніца – Кабузі;Волковыск – Малая Лапеница – Кабузи;
Н-6018;r12574060;Батароўка – Галаўнічы;Баторовка – Головничи;
Н-6019;r2666155;Жалудок – Орля – Малькавічы;Желудок – Орля – Мальковичи;
Н-6020;r2730376;Ліда – Радунь;Лида – Радунь;
Н-6021;r2734941;Ліпнішкі – Ліда;Липнишки – Лида;
Н-6023;r4230906;Пад'езд да аграгарадка Падлабенне ад аўтамабільнай дарогі Н-6519 Тумашы – Трычы да аўтамабільнай дарогі Н-6054 Гродна – Сапоцкін – мяжа Літоўскай Рэспублікі;Подъезд к агрогородку Подлабенье от автомобильной дороги Н-6519 Тумаши – Тричи до автомобильной дороги Н-6054 Гродно – Сопоцкин – граница Литовской Республики;
Н-6024;r12574059;Пад'езд да садаводчага таварыства "Сонейка" ад аўтамабільнай дарогі Н-6041 Пад'езд да турбазы "Нёман" ад аўтамабільнай дарогі Н-6031 Гродна – Зарачанка – Сапоцкін;Подъезд к садоводческому товариществу "Солнышко" от автомобильной дороги Н-6041 Подъезд к турбазе "Неман" от автомобильной дороги Н-6031 Гродно – Заречанка – Сопоцкин;'name:ru' не супадае з назвай у Законе
Н-6025;r12579325;Пад'езд да чыгуначнага прыпыначнага пункту Нямейшчына ад аўтамабільнай дарогі М-6/П 5 Пад'езд да города Гродна ад аўтамабільнай дарогі М-6/Е 28 (км 287,3);Подъезд к железнодорожному остановочному пункту Немейщизна от автомобильной дороги М-6/П 5 Подъезд к городу Гродно от автомобильной дороги М-6/Е 28 (км 287,3);
Н-6026;r2696846;Міклашоўцы – Сухінічы;Миклашовцы – Сухиничи;
Н-6028;r2946741;Індура – Старадубавая – Падліпкі;Индура – Стародубовая – Подлипки;
Н-6029;r4230922;Гінавічы – Галынка – Сапоцкін;Гиновичи – Голынка – Сопоцкин;
Н-6030;r1314842;Індура – Адэльск – мяжа Рэспублікі Польшча;Индура – Одельск – граница Республики Польша;
Н-6031;r332539;Гродна – Зарачанка – Сапоцкін;Гродно – Заречанка – Сопоцкин;
Н-6032;r12579324;Котра – чыгуначная станцыя Скідзель;Котра – железнодорожная станция Скидель;
Н-6033;r12579323;Пад'езд да вёскі Жытомля ад аўтамабільнай дарогі М-6/Е 28 Мінск – Гродна – мяжа Рэспублікі Польшча (Брузгі);Подъезд к деревне Житомля от автомобильной дороги М-6/Е 28 Минск – Гродно – граница Республики Польша (Брузги);
Н-6035;r3417398;Плоскаўцы – Селіванаўцы – застава імя Усова;Плосковцы – Селивановцы – застава имени Усова;
Н-6036;r12583377;Азёры – аздараўленчы лагер "Бярозка";Озеры – оздоровительный лагерь "Березка";'name:ru' не супадае з назвай у Законе
Н-6037;r318970;Гродна – Парэчча;Гродно – Поречье;
Н-6038;r187052;Гродна – Старадубавая – Адэльск;Гродно – Стародубовая – Одельск;
Н-6039;r1314697;Луцкаўляны – Рагачы – Няцечы;Луцковляны – Рогачи – Нетечи;
Н-6040;r1322339;Цукаркамбінат – Плавы – Абухава;Сахкомбинат – Плавы – Обухово;
Н-6041;r4230914;Пад'езд да турбазы "Нёман" ад аўтамабільнай дарогі Н-6031 Гродна – Зарачанка – Сапоцкін;Подъезд к турбазе "Неман" от автомобильной дороги Н-6031 Гродно – Заречанка – Сопоцкин;'name:ru' не супадае з назвай у Законе
Н-6042;r4230881;Зарачанка – Лойкі – Белыя Балоты;Заречанка – Лойки – Белые Болоты;
Н-6043;r2811740;Гродна – Аўгустоў;Гродно – Августов;
Н-6044;r332540;Свяцк – Васілевічы – Асташа – Кадыш;Святск – Василевичи – Осташа – Кадыш;
Н-6045;r1314934;Квасоўка – Баранава – Навасёлкі – Дайлідкі;Квасовка – Бараново – Новоселки – Дайлидки;
Н-6046;r5864537;Верцялішкі – Грынёўка да Скідзельскай шашы горада Гродна;Вертелишки – Гриневка до Скидельского шоссе города Гродно;
Н-6047;r4230893;Пад'езд да Сапоцкінскага дому інвалідаў вёскі Радзівілкі ад аўтамабільнай дарогі Н-6054 Гродна – Сапоцкін – мяжа Літоўскай Рэспублікі;Подъезд к Сопоцкинскому дому инвалидов деревни Радзивилки от автомобильной дороги Н-6054 Гродно – Сопоцкин – граница Литовской Республики;
Н-6048;r12756565;Свіслач – Карозічы;Свислочь – Корозичи;
Н-6049;r4230918;Рацічы – Гінавічы – Польныя Багатыры;Ратичи – Гиновичи – Польные-Богатыри;
Н-6050;r318780;Гожа – Цідовічы – Агароднікі;Гожа – Цидовичи – Огородники;
Н-6051;r1314648;Кавалічы – Лаша – Сухая Даліна – Літвінкі;Коваличи – Лаша – Сухая Долина – Литвинки;
Н-6052;r1619413;Забалаць – Путрышкі – Гродна;Заболоть – Путришки – Гродно;
Н-6053;r12587523;Скідзель – Гушчыцы – Пыра – Азёры;Скидель – Гущицы – Пыра – Озеры;
Н-6054;r216141;Гродна – Сапоцкін – мяжа Літоўскай Рэспублікі;Гродно – Сопоцкин – граница Литовской Республики;
Н-6055;r3406309;Пад'езд да вёскі Калеты ад аўтамабільнай дарогі Н-6541 Сонічы – Чарток – Рынковцы – Лясная;Подъезд к деревне Калеты от автомобильной дороги Н-6541 Соничи – Черток – Рынковцы – Лесная;
Н-6056;r11371692;Пад'езд да дарожна-рамонтнага пункту аграгарадка Парэчча ад аўтамабільнай дарогі Р-41 Слонім – Масты – Скідзель – мяжа Літоўскай Рэспублікі (Парэчча);Подъезд к дорожно-ремонтному пункту агрогородка Поречье от автомобильной дороги Р-41 Слоним – Мосты – Скидель – граница Литовской Республики (Поречье);
Н-6057;r13177147;Бародзічы – Холстава – Зенькаўцы – Хамічы;Бородичи – Холстово – Зеньковцы – Хомичи;
Н-6058;r13177146;Горна – Дзергілі – Тулава – Крэсла;Горно – Дергили – Тулово – Кресла;
Н-6059;r13177145;Бязводна – Цяглевічы;Безводно – Теглевичи;
Н-6060;r13177144;Аляксандраўшчына – Міжэрычы – Клепачы;Александровщина – Мижеричи – Клепачи;
Н-6061;r13177143;Зэльва – Галынка – Вострава;Зельва – Голынка – Острово;
Н-6062;r13177142;Пад'езд да вёскі Снежная ад аўтамабільнай дарогі Н-6061 Зэльва – Галынка – Вострава;Подъезд к деревне Снежная от автомобильной дороги Н-6061 Зельва – Голынка – Острово;
Н-6063;r13177141;Дзярэчын – Залацеева – Падбалоцце – Князева;Деречин – Золотеево – Подболотье – Князево;
Н-6064;r13177140;Елка – Казловічы – межа Слонімскага раёну;Елка – Козловичи – граница Слонимского района;
Н-6065;r13177139;Даўгаполічы – Залацеева – Мілявічы;Долгополичи – Золотеево – Милевичи;
Н-6066;r13182100;Бародзічы – Грыцкавічы – Крамяніца;Бородичи – Грицковичи – Кремяница;
Н-6067;r11753138;Каняўцы – Ялуцавічы – Мачуліна;Коневцы – Ялуцевичи – Мочулино;
Н-6068;r13182099;Мадзейкі – Станелевічы ад аўтамабільнай дарогі Р-99 Баранавічы – Ваўкавыск – Пагранічны – Гродна;Мадейки – Станелевичи от автомобильной дороги Р-99 Барановичи – Волковыск – Пограничный – Гродно;
Н-6069;r13182098;Агатова – Пічукі – Запруддзе;Агатово – Пичуки – Запрудье;
Н-6070;r13182097;Міжэрычы – Цяглевічы – Агатова;Мижеричи – Теглевичи – Агатово;
Н-6071;r13182096;Пад'езд да чыгуначнай станцыі Зэльва ад аўтамабільнай дарогі Р-50 Масты – Зэльва – Ружаны;Подъезд к железнодорожной станции Зельва от автомобильной дороги Р-50 Мосты – Зельва – Ружаны;
Н-6072;r13182095;Вішнеўка – Грыцкавічы;Вишневка – Грицковичи;
Н-6073;r13182094;Падбалоцце – Зяльвянка;Подболотье – Зельвянка;
Н-6074;r13604421;Вялікая Слабада – Тарасавічы – Вялетава – камбікармавы завод;Великая Слобода – Тарасовичи – Велетово – комбикормовый завод;
Н-6075;r13182093;Бярэжкі – Лаўрыновічы – Каралін;Бережки – Лавриновичи – Каролин;
Н-6076;r13182092;Конна – Грыцкавічы;Конно – Грицковичи;
Н-6077;r13185306;Пад'езд да вёскі Шулякі ад аўтамабільнай дарогі Р-99 Баранавічы – Ваўкавыск – Пагранічны – Гродна;Подъезд к деревне Шуляки от автомобильной дороги Р-99 Барановичи – Волковыск – Пограничный – Гродно;
Н-6078;r13185305;Чырвонае Сяло – Раўтовічы – Пруд;Червоное Село – Ревтовичи – Пруд;
Н-6079;r13185304;Пад'езд да асфальтабетоннага завода дарожнага будаўніча-рамонтнага кіравання № 118 ад аўтамабільнай дарогі Р-50 Масты – Зэльва – Ружаны;Подъезд к асфальтобетонному заводу дорожного ремонтно-строительного управления № 118 от автомобильной дороги Р-50 Мосты – Зельва – Ружаны;
Н-6080;r13185303;Пад'езд да разгрузачнай пляцоўкі ад аўтамабільнай дарогі Р-50 Масты – Зэльва – Ружаны;Подъезд к разгрузочной площадке от автомобильной дороги Р-50 Мосты – Зельва – Ружаны;
Н-6081;r13185302;Пад'езд да дарожнага рамонтна-будаўнічнага кіравання № 118 ад аўтамабільнай дарогі Р-50 Масты – Зэльва – Ружаны;Подъезд к дорожного ремонтно-строительного управления № 118 от автомобильной дороги Р-50 Мосты – Зельва – Ружаны;
Н-6082;r12902855;Хадзяўляны – Міроўшчына – Руда Яварская;Ходевляны – Мировщина – Руда Яворская;
Н-6083;r12902854;Дзятлава – Разважжа – Хвінявічы;Дятлово – Разважье – Хвиневичи;
Н-6084;r12902853;Апаліна-Басіна – Міроўшчына – Вензавец;Апалино-Басино – Мировщина – Вензовец;'name:ru' не супадае з назвай у Законе
Н-6085;r12902852;Казлоўшчына – Явор – Мядзвінавічы;Козловщина – Явор – Медвиновичи;
Н-6086;r12902851;Казлоўшчына – Падвялікае – Вялікая Воля;Козловщина – Подвеликое – Великая Воля;
Н-6087;r12902850;Дзятлава – Раготна – Горка – Малыя Шастакі;Дятлово – Роготно – Горка – Малые Шестаки;
Н-6088;r12902849;Боцкавічы – Таркачы – Навасёлкі;Боцковичи – Торкачи – Новоселки;
Н-6089;r12906013;Горка – Івязь – Абелькавічы;Горка – Ивезь – Обельковичи;
Н-6090;r12906012;Погіры – Жукоўшчына – Каршакі;Погири – Жуковщина – Коршаки;
Н-6091;r12906011;Гезгалы – Вусце;Гезгалы – Устье;
Н-6092;r12906010;Дзянісава – Скрэндзевічы – Колкі;Денисово – Скрендевичи – Колки;
Н-6093;r12906009;Мядзвінавічы – Лозкі – Малдавічы;Медвиновичи – Лозки – Молдовичи;
Н-6095;r12906008;Белалозы – Мяляхавічы – Дукрава;Белолозы – Меляховичи – Дукрово;
Н-6096;r12906007;Уланаўшчына – Лапушна – Стараельня;Улановщина – Лопушно – Староельня;
Н-6097;r12906006;Пад'езд да аграгарадка Жукоўшчына ад аўтамабільнай дарогі М-11/Е 85 Мяжа Літоўскай Рэспублікі (Беняконі) – Ліда – Слонім – Быцень;Подъезд к агрогородку Жуковщина от автомобильной дороги М-11/Е 85 Граница Литовской Республики (Бенякони) – Лида – Слоним – Бытень;
Н-6098;r12906005;Пад'езд да асфальтабетоннага заводу дарожнага рамонтна-будаўнічага кіравання № 119 ад аўтамабільнай дарогі Р-10 Любча – Навагрудак – Дзятлава;Подъезд к асфальтобетонному заводу дорожного ремонтно-строительного управления № 119 от автомобильной дороги Р-10 Любча – Новогрудок – Дятлово;
Н-6099;r12906004;Явар – Яхноўшчына;Явор – Яхновщина;
Н-6100;r12909450;Сцяткоўшчына – Вялікія Шастакі – Лядзіны;Стетковщина – Великие Шестаки – Ледины;
Н-6101;r12909449;Накрышкі – Чырвоны Бор;Накрышки – Чирвоный Бор;
Н-6102;r12909448;Юравічы – Нагорнікі – Гернікі;Юровичи – Нагорники – Герники;
Н-6103;r12208349;Радунь – Васілішкі;Радунь – Василишки;
Н-6104;r12208348;Воранава – Даўгялы – мяжа Літоўскай Рэспублікі;Вороново – Довгялы – граница Литовской Республики;
Н-6105;r2833637;Воранава – Тракелі;Вороново – Трокели;
Н-6106;r12208347;Пусявары – Жырмуны;Пусявары – Жирмуны;
Н-6107;r12208346;Пагародна – Паляцкішкі – Беняконі;Погородно – Полецкишки – Бенякони;
Н-6108;r12208345;Воранава – Навіянка – Утканы;Вороново – Новиянка – Утканы;
Н-6109;r12208344;Германішкі – Пераганцы – Навіянка;Германишки – Переганцы – Новиянка;
Н-6110;r12208343;Праважа – Навасады;Провожа – Новосады;
Н-6111;r12212530;Радунь – Гарадзішча;Радунь – Городище;
Н-6112;r12212529;Пад'езд да чыгуначнай станцыі Бастуны ад аўтамабільнай дарогі Р-135 Іўе – Тракелі – Радунь;Подъезд к железнодорожной станции Бастуны от автомобильной дороги Р-135 Ивье – Трокели – Радунь;
Н-6113;r12212528;Пад'езд да вёскі Сушышкі, Роўбішкі ад аўтамабільнай дарогі Р-145 Гродна – Астрына – Радунь – мяжа Літоўскай Рэспублікі (Доцішкі);Подъезд к деревне Сушишки, Ровбишки от автомобильной дороги Р-145 Гродно – Острино – Радунь – граница Литовской Республики (Дотишки);
Н-6114;r12212527;Пад'езд да вёскі Падварышкі ад аўтамабільнай дарогі М-11/Е 85 мяжа Літоўскай Рэспублікі (Беняконі) – Ліда – Слонім – Быцень;Подъезд к деревне Подворишки от автомобильной дороги М-11/Е 85 Граница Литовской Республики (Бенякони) – Лида – Слоним – Бытень;
